,gene,SRR1222460,SRR1222455,SRR1222450,SRR1222448,SRR1222456
61934,TraesCS5A02G192500,51.0418,66.3243,78.6266,115.922,86.4208
61935,TraesCS5A02G192600,10.9419,42.2376,36.3463,64.6452,9.0
61939,TraesCS5A02G193000,27.6591,1.52722,0.0,0.0,2.23073
61941,TraesCS5A02G193200,8.21548,16.6762,21.5438,12.8502,2.98641
61942,TraesCS5A02G193300,49.3174000250016,49.992,33.9985,22.41648,33.7702
61943,TraesCS5A02G193500,69.0234,55.2344,67.6036,36.877,47.1211
61944,TraesCS5A02G193600,19.0444,2.0,5.95138,14.2833,7.88315
61945,TraesCS5A02G193700,130.424,171.62,242.206,207.861,158.092
61946,TraesCS5A02G193800,3.00000062,6.00322,7.31425,15.1246,0.0
61948,TraesCS5A02G194000,8.10115,6.87482,3.30592,8.72567,9.95262
61949,TraesCS5A02G194100,22.81271216,133.01591599999998,153.5430000511806,271.91465,59.2194715
61950,TraesCS5A02G194200,15.4914,98.6371,112.96,147.731,42.0043
61951,TraesCS5A02G194300,0.0,4.92301,7.13628,3.58163,0.0
61952,TraesCS5A02G194400,10.3695,24.3469,47.3527,39.7364,9.48425
61953,TraesCS5A02G194500,12.05566,19.260018,32.3525,24.73712,5.1533
61954,TraesCS5A02G194600,19.753,57.4678,56.5031,50.7912,9.90018
61956,TraesCS5A02G194800,5.78314,14.8596,11.4664,25.0376,0.0
61957,TraesCS5A02G194900,52.197,64.9671,90.8781,160.829,54.8594
61958,TraesCS5A02G195000,36.9158,24.7791,15.8787,29.9538,11.8934
61959,TraesCS5A02G195100,5.92944,4.68542,3.59312,1.21957,0.0
61960,TraesCS5A02G195200,33.2376,13.0785,18.5098,17.8345,47.7154
61963,TraesCS5A02G195600,220.589,121.21,141.936,157.281,121.355
61966,TraesCS5A02G195900,12.0517,18.31019,13.31141,20.98189,13.560099999999998
61967,TraesCS5A02G196000,19.39812,27.2544,46.2002,61.0248,34.7126
61968,TraesCS5A02G196100,7.0,23.1282,22.2227,28.2718,6.11871
61971,TraesCS5A02G196400,13.5795,0.0,1.52055,2.92039,0.0
61975,TraesCS5A02G196800,1.60619,4.06441,1.04518,8.17311,3.05433
61982,TraesCS5A02G197500,1084.3,1341.93,1649.45,1483.94,1609.51
61984,TraesCS5A02G197700,6.31382,19.8451,18.843,13.854,4.81911
61986,TraesCS5A02G197900,21.22692,62.16726,32.83120617467,54.5227,17.4586
61987,TraesCS5A02G198100,92.7521,70.1651,91.32515,101.632,59.9796810793
61988,TraesCS5A02G198200,7.72663,6.8196,7.51645,23.1322,8.48822
61989,TraesCS5A02G198300,3.61223,3.57092,2.0,3.1332,15.1654
61991,TraesCS5A02G198500,4.07752,4.0,2.36083,5.93342,5.71164
61992,TraesCS5A02G198600,2.9634,14.0,21.0,17.0,8.89021
61993,TraesCS5A02G198700,11.6411,43.4578,39.2708,103.436,43.7616
62000,TraesCS5A02G199400,27.7359,11.1025,15.0678,32.4133,3.03022
62001,TraesCS5A02G199500,2.00952,17.964,5.5332,11.0169,0.0
62002,TraesCS5A02G199600,4.91557,63.653,87.6208,71.24719999999999,8.376
62003,TraesCS5A02G199700,81.1487,125.871,141.604,128.72,58.9384
62004,TraesCS5A02G199800,12.8836,3.0,0.0,6.79022,2.53709
62005,TraesCS5A02G199900,17.739006996,13.002132815,28.19758775,23.914389116,25.501997728000003
62006,TraesCS5A02G200000,59.6945,69.7481,71.4501,81.8376,53.6801
62007,TraesCS5A02G200100,26.0252,15.2389,12.0421,21.5398,33.2899
62008,TraesCS5A02G200300,0.0,38.0,71.0,82.0,47.0
62010,TraesCS5A02G200600,3.41075,3.41193,1.19032,8.34683,3.38158
62011,TraesCS5A02G200700,83.6701,52.1106,55.5372,80.8115,115.361
62012,TraesCS5A02G200800,7.5628900130939005,18.2895000334679,21.0845,16.7655933185,2.24753
62013,TraesCS5A02G200900,6.04608,17.6754,18.7645,34.0705,8.15188
62016,TraesCS5A02G201200,13.844,3.0,1.0,2.0,3.17788
62019,TraesCS5A02G201500,23.4725,37.847,56.9936,61.6371,27.3442
62020,TraesCS5A02G201700,63.3034,49.9674,29.9136,79.6214,64.4349
62021,TraesCS5A02G201800,36.8696,31.7839,36.6253,28.5091,15.1897
62022,TraesCS5A02G201900,148.032,39.1569,25.457,46.7181,103.823
62024,TraesCS5A02G202100,36.6358,72.2272,78.6973,124.665,50.9653
62025,TraesCS5A02G202200,15.496075,45.8816,32.903,72.88154,20.19644
62026,TraesCS5A02G202300,40.444844,103.515,56.78884,66.2408,24.6272
62028,TraesCS5A02G202500,14.6817,27.4641,42.2066,67.6367,22.5732
62029,TraesCS5A02G202600,96.0884,64.5324,60.6947,100.985,65.216
62030,TraesCS5A02G202700,2.51487,5.622249999999999,4.480186,10.6548,3.07261
62031,TraesCS5A02G202800,0.0,6.04501,11.23215,18.1607,0.0
62032,TraesCS5A02G202900,9.94013,1.63667,7.77884,2.79991,7.0
62033,TraesCS5A02G203000,56.6228,69.5548,59.9820000464741,123.4246,81.1887
62035,TraesCS5A02G203200,9.26544,2.965214,14.9579,20.0232,14.85327
62036,TraesCS5A02G203300,24.4321,6.80837,7.8025,10.759,22.5591
62037,TraesCS5A02G203400,17.8323,10.1868,12.0358,13.1895,16.0158
62038,TraesCS5A02G203500,370.88,867.954,1089.23,1641.97,277.573
62039,TraesCS5A02G203600,23.39266463,23.2945,42.19007,45.4947,13.0763
62040,TraesCS5A02G203700,16.0785,2.19721,5.48281,12.4444,9.86031
62041,TraesCS5A02G203800,6.6104,24.1492,17.8587,17.0693,6.20379
62044,TraesCS5A02G204100,9.5657100638584,28.7221,22.1311,31.430300000000003,5.1434000165657
62045,TraesCS5A02G204200,196.921800639206,296.883078537,432.7361,425.282,246.9610056
62047,TraesCS5A02G204400,14.6559,4.01935,9.41524,21.5663,18.0576
62049,TraesCS5A02G204600,30.037,56.566,63.1834,144.512,21.4236
62050,TraesCS5A02G204700,104.143,61.9114,44.9045,81.3827,132.518
62051,TraesCS5A02G204800,48.5754,46.5235,59.7285,60.7813,72.2889
62052,TraesCS5A02G204900,60.9622,79.494,92.4285,177.318,58.5871
62053,TraesCS5A02G205000,150.72629999999998,192.4148,194.1104,237.595,124.0921
62054,TraesCS5A02G205100,8.84338,1.20936,6.85894,0.0,0.822194
62056,TraesCS5A02G205300,2.78449,2.79701,1.0,10.8317,3.50498
62059,TraesCS5A02G205700,3.86684,6.76826,9.10951,6.58942,12.0826
62063,TraesCS5A02G206200,18.0,44.0,23.0,16.0,4.0
62064,TraesCS5A02G206300,2.68673,7.53494,13.1261,7.87219,1.54875
62065,TraesCS5A02G206400,33.2899,134.434,236.789,66.7233,54.0779
62067,TraesCS5A02G206600,13.8309,17.56131,13.7518,34.5585,19.8471
62068,TraesCS5A02G206700,10.0418,7.22625,10.5317,21.5728,16.1958
62071,TraesCS5A02G207000,36.4763,151.85,161.062,187.943,19.1101
62072,TraesCS5A02G207100,3.45747,13.30287,18.7477,22.2369,4.27496
62075,TraesCS5A02G207400,42.7821,23.076,31.7355,29.9066,22.0545
62076,TraesCS5A02G207500,33.0741,31.32172,33.75479,43.040387261,15.9884
62083,TraesCS5A02G208200,15.1486,9.64707,12.1906,10.7092,16.9136
62085,TraesCS5A02G208400,9.937454,7.41028,11.19942,5.13512,3.38201
62086,TraesCS5A02G208500,187.359,189.724,200.8758,135.34256,172.9014
62090,TraesCS5A02G208900,34.3367,93.74680126921,110.575,106.886000010415,88.6842
62091,TraesCS5A02G209100,24.6318,33.1178,25.1352,31.8173,14.7137
62096,TraesCS5A02G209700,6.37542,7.76609,5.56332,31.3691,2.92076
62097,TraesCS5A02G209800,33.8176,46.4688,40.8394,136.553,19.4601
62098,TraesCS5A02G210000,7.0,6.59883,1.0,5.0,1.0
62099,TraesCS5A02G210100,986.988,501.731,393.338,1552.51,686.723
62103,TraesCS5A02G210500,82.0,188.1456,172.6243,208.2161,78.9825
62104,TraesCS5A02G210600,36.0,26.0,20.0,33.0,31.0
62105,TraesCS5A02G210700,35.4852,62.897,56.175,82.7196,38.7011
62108,TraesCS5A02G211000,37.052,209.272,208.87,106.925,27.4041
62109,TraesCS5A02G211100,16.4915,15.3223,23.6706,36.6249,15.9106
62113,TraesCS5A02G211600,37.0715,16.7798,69.5438,156.333,50.8144
62114,TraesCS5A02G211700,7.49952,8.29217,5.52901,13.0956,10.8775
62115,TraesCS5A02G211800,31.793,59.2998,83.6434,139.618,31.8535
62117,TraesCS5A02G212000,48.1396,89.43979999999999,139.013,249.07300057473304,90.5745
62118,TraesCS5A02G212100,73.2231,0.0,0.0,0.0,10.2476
62120,TraesCS5A02G212300,31.3066,52.712,72.8421,58.3722,52.5164
62122,TraesCS5A02G212500,178.6677,145.5788,76.01389999999999,117.9024,180.688
62123,TraesCS5A02G212600,2.96302,7.011174700000001,11.52877,11.7129,4.89834
62125,TraesCS5A02G212800,15.3519,9.42227,5.0,24.3743,7.0
62126,TraesCS5A02G212900,9.68152,32.4602,61.9227,51.8915,27.1177
62127,TraesCS5A02G213000,13.6837,11.0907,9.888,11.3159,5.75686
62128,TraesCS5A02G213100,13.1367,21.8723,12.3473,16.8438,19.2718
62129,TraesCS5A02G213200,46.4311,59.4979,84.93950000000001,87.4718,63.8676
62130,TraesCS5A02G213300,5.33994,7.82416,18.8763,53.2419,15.697
62131,TraesCS5A02G213400,36.8135,41.5903,66.8272,63.8795,24.7444
62133,TraesCS5A02G213600,738.609,1457.27,1583.52,2067.51,741.629
62134,TraesCS5A02G213700,123.18,53.3176,32.9432,92.8164,90.2929
62135,TraesCS5A02G213800,103.9450143849,170.9884014785,165.55858,169.85347543,59.19599418839999
62136,TraesCS5A02G213900,119.764,46.8535,56.2337,87.4882,133.8896
62137,TraesCS5A02G214000,18.0156,2.80394,0.0,4.97534,8.13672
62138,TraesCS5A02G214100,38.6679,37.2688,65.101,86.3852,57.4947
62140,TraesCS5A02G214400,123.088,280.905,315.17,199.08,145.219
62141,TraesCS5A02G214500,12.1064,21.6605,4.51117,53.2464,0.963545
62142,TraesCS5A02G214600,7.06886,0.0,3.39674,14.9663,8.50722
62144,TraesCS5A02G214800,8.98073,1.6205,0.0,5.4286,0.0
62146,TraesCS5A02G215000,20.836,66.4152,101.828,92.0863,31.5695
62149,TraesCS5A02G215300,47.957600724537,104.621,101.6316,139.2485,28.93024
62152,TraesCS5A02G215600,11.7221,3.86535,5.27499,2.1433,6.20355
62154,TraesCS5A02G215900,768.588,672.348,854.158,618.877,677.626
62155,TraesCS5A02G216000,149.0716,112.4533,109.4667,75.7056,105.4965
62156,TraesCS5A02G216100,91.8588,178.368,148.0660342849,204.871,65.2851
62157,TraesCS5A02G216200,53.7446,19.6073,19.8805,64.9383,23.1613
62161,TraesCS5A02G216600,5.7024,3.71649,5.58832,2.51343,8.91484
62164,TraesCS5A02G216900,9.03332,10.9785,8.0769,31.2661,31.8678
62165,TraesCS5A02G217000,11.8103,14.4862,11.9281,14.3629,21.1426
62167,TraesCS5A02G217200,64.6225,59.842,90.7779,62.3181,81.1615
62168,TraesCS5A02G217300,191.11,202.518,128.306,218.649,279.215
62172,TraesCS5A02G217800,26.1066,19.721,19.3107,21.6721,26.5195
62174,TraesCS5A02G218000,45.4493,17.6202,14.7378,12.9911,11.467
62175,TraesCS5A02G218100,22.6561,25.6066,23.647,27.1711,11.6124
62180,TraesCS5A02G218600,6.4629,0.0,5.62634,8.31695,10.0
62193,TraesCS5A02G219900,2.1115705,5.80165,9.09071,5.77906,5.90529
62194,TraesCS5A02G220000,175.231,470.725,588.08,515.695,158.652
62196,TraesCS5A02G220200,5.49742,3.51224,5.9193,22.9022,14.5814
62198,TraesCS5A02G220400,63.3943,1.39868,1.58114,9.60586,5.49759
62199,TraesCS5A02G220500,0.0,9.82326,16.1613,31.2851,13.5322
62200,TraesCS5A02G220600,41.6536,83.9559,146.685,212.264,113.656
62205,TraesCS5A02G221100,22.9145,32.6758,15.0371,9.01624,19.2463
62206,TraesCS5A02G221200,7.0,5.37866,6.19825,4.14794,5.83223
62211,TraesCS5A02G221700,7.3448,6.86108,9.7074,20.37976,12.07851
62212,TraesCS5A02G221800,45.8368,55.1208,78.806,42.3321,39.7229
62215,TraesCS5A02G222100,8.43633,12.7035,5.64376,12.1139,10.7923
62218,TraesCS5A02G222400,15.2565,19.6616,35.2737,40.834,14.8289
62219,TraesCS5A02G222500,0.0,0.0,5.47561,9.95695,0.540629
62220,TraesCS5A02G222700,230.215,116.381,149.89,252.901,276.013
62225,TraesCS5A02G223200,2.0,1.0,4.0,1.03927,7.0
62227,TraesCS5A02G223400,5.05741,12.4825,25.3294,18.1783,15.3092
62230,TraesCS5A02G223700,1.0,20.8613000977463,15.006912,16.8599,0.0
62231,TraesCS5A02G223800,7.29792,6.17181,2.57594,6.60864,3.38072
62233,TraesCS5A02G224000,91.9768,78.7278,128.903,130.086,96.1999
62234,TraesCS5A02G224100,15.0522,8.58957,9.26749,25.1789,9.81607
62235,TraesCS5A02G224200,26.365,22.0218,32.5656,39.597,37.99
62242,TraesCS5A02G225000,6.33728,8.02315,5.68231,2.68037,1.48239
62243,TraesCS5A02G225100,3.4271,3.0,2.37178,8.8548800358855,6.63666
62244,TraesCS5A02G225200,56.6087,0.0,14.7787,3.40267,2.55671e-07
62245,TraesCS5A02G225300,36.4517,13.1635,8.1106,27.4722,46.3976
62247,TraesCS5A02G225600,5.0,3.0,4.46419,7.63365,7.05644
62250,TraesCS5A02G226000,50.3045,42.3921,52.9043,66.71,45.3174
62251,TraesCS5A02G226100,26.9278,0.0,6.72606,7.61404,19.3461
62252,TraesCS5A02G226200,2.78037,6.03164,5.31316,3.55751,2.0
62254,TraesCS5A02G226400,80.1844,37.4302,46.7626,103.608,34.6503
62255,TraesCS5A02G226500,16.2941,59.2546,41.6363,68.5914,40.3792
62256,TraesCS5A02G226600,20.3273,32.1902,39.5409,40.886931815,30.8835
62259,TraesCS5A02G226900,23.8975,50.0221,46.6596,34.9327,16.3565
62261,TraesCS5A02G227100,32.6113,16.8686,25.9894,48.4379,57.3919
62264,TraesCS5A02G227400,32.0317,21.4016,24.7908,38.4818,33.5191
62265,TraesCS5A02G227500,22.24743,24.903,14.24,41.1527,21.3475
62267,TraesCS5A02G227700,108.178,146.72502,164.67,225.9396675,58.65295
62268,TraesCS5A02G227800,416.917,363.13,314.544,375.633,525.353
62271,TraesCS5A02G228100,3.78932,10.558531,4.677443,10.7067,6.237769
62272,TraesCS5A02G228200,37.6326,71.099,60.8356,77.1248,28.6758
62274,TraesCS5A02G228400,212.333,125.577,169.8630000446241,215.087,136.576
62275,TraesCS5A02G228500,12.2563,0.0,1.51632,1.0,4.79474
62278,TraesCS5A02G228800,248.298,79.8113,46.4318,45.1286,225.668
62279,TraesCS5A02G228900,65.3954,42.4004,24.9732,133.416,121.33
62280,TraesCS5A02G229000,7.44986,1.0,2.47941,7.09572,2.0
62281,TraesCS5A02G229100,3.98147,3.65,9.37201,2.57058,2.44866
62282,TraesCS5A02G229200,20.2436,19.3033,11.4323,30.3438,17.8059
62283,TraesCS5A02G229300,155.801,183.384,127.655,400.828,331.118
62284,TraesCS5A02G229400,100.046,59.4524,59.8168,79.2621,131.888
62285,TraesCS5A02G229500,1.999995173,10.7932,4.39115,11.2412,0.3059963093
62286,TraesCS5A02G229600,2.11854,1.67369,1.77913,6.80849,3.16547
62287,TraesCS5A02G229700,0.0,10.48198,16.9778,26.60099,2.301777
62294,TraesCS5A02G230400,36.5543,24.4235,8.6098,26.8392,23.576
62303,TraesCS5A02G231300,18.8293,2.59817,3.30126,25.9088,4.08437
62305,TraesCS5A02G231500,4.68857,2.89275,2.41705,0.0,15.0816
62307,TraesCS5A02G231700,3.0,6.66667,2.43374,8.86667,0.0
62310,TraesCS5A02G232000,24.0275,19.9266,13.3466,11.2841,30.0186
62311,TraesCS5A02G232100,34.4646,18.6286,13.5822,10.6922,16.5147
62312,TraesCS5A02G232200,5.0,1.36415,6.0,4.59362,3.32451
62317,TraesCS5A02G232700,3.29527,1.51395,4.08261,9.64445,6.02845
62318,TraesCS5A02G232800,646.695,1091.46,1593.14,958.871,608.322
62322,TraesCS5A02G233200,2.06575,0.0,8.58758,8.52559,2.03773
62323,TraesCS5A02G233300,52.7191,60.3007,45.9645,43.0799,44.0027
62325,TraesCS5A02G233500,1.205819249392,8.69037,3.5392965500730003,7.00218490978,0.0
62327,TraesCS5A02G233700,6.21886,4.25988,3.65684,4.25073,9.66478
62328,TraesCS5A02G233800,19.331,13.021,9.61786,18.964,16.4893
62329,TraesCS5A02G233900,23.39376,36.20844,25.55940313754,31.7506621,11.6792
62333,TraesCS5A02G234300,8.46404,0.0,5.02252,3.19525,1.0
62334,TraesCS5A02G234400,241.491,171.832,100.059,201.343,193.896
62335,TraesCS5A02G234500,39.3733,42.7502,70.8975,44.887,39.5082
62336,TraesCS5A02G234600,10.281,0.0,3.83928,1.87711,5.76366
62342,TraesCS5A02G235200,19.9839,17.6341,26.1504,90.1068,37.6471
62343,TraesCS5A02G235300,19.4942,122.03682,127.858,106.9429,41.50284
62344,TraesCS5A02G235400,36.5237,23.7774,38.4083,61.559,45.8906
62346,TraesCS5A02G235600,11.6855153631,7.65725,17.9484,3.85285532278,11.8302
62347,TraesCS5A02G235700,10.9882,11.7471,11.852,21.4909,7.95071
62348,TraesCS5A02G235800,51.3564,46.5794,84.1394,86.1412,39.0867
62349,TraesCS5A02G235900,8.0,5.0,1.0,3.0,8.0
62351,TraesCS5A02G236100,126.903,124.551,97.2379,68.0092,68.1686
62352,TraesCS5A02G236200,10.1234,9.97244,20.4932,26.7402,28.659
62353,TraesCS5A02G236300,6.20785,21.6882,13.993,17.6308,4.45018
62354,TraesCS5A02G236400,97.1687,120.812,132.941,184.292,91.4982
62355,TraesCS5A02G236500,3.0,2.94638,5.0,3.14404,3.98363
62357,TraesCS5A02G236700,3.71117,3.30598,7.44214,13.6922,0.0
62358,TraesCS5A02G236800,0.0,1.3793,3.0,9.61299,4.0
62361,TraesCS5A02G237100,13.2967,5.90279,1.0,6.50648,12.981
62362,TraesCS5A02G237200,48.73,38.48686,37.451,56.5835,51.1012
62363,TraesCS5A02G237300,22.9251,33.387103,30.9482,27.2312,11.8714
62364,TraesCS5A02G237400,40.5482,78.1689,91.1065,84.3258,26.9977
62367,TraesCS5A02G237700,6.0,1.5013,5.70103,10.8855,2.0
62369,TraesCS5A02G237900,93.4318,38.593,62.9648,84.7866,53.4642
62370,TraesCS5A02G238000,37.6511,11.5984,1.90871,8.51684,9.155
62371,TraesCS5A02G238100,0.0,1.06004,0.0,143.356,0.0
62377,TraesCS5A02G238700,18.9946,3.13957,4.03373,9.4064,5.41595
62381,TraesCS5A02G239100,17.4978,10.7811,7.02662,10.4873,35.0063
62383,TraesCS5A02G239300,8.8294,17.5642,32.6179,12.543,25.3775
62389,TraesCS5A02G239900,10.8564,0.0,3.4328,5.3517,3.26948
62393,TraesCS5A02G240300,35.696,100.971,89.4532,146.955,53.4521
62397,TraesCS5A02G240700,21.773,12.5504,14.793,26.8789,18.7621
62401,TraesCS5A02G241100,264.1494151,269.00363000000004,267.0938536,302.090112935,193.8626
62403,TraesCS5A02G241300,2.15792,6.81042,7.57405,13.64261,1.24986
62406,TraesCS5A02G241700,2.0,4.37187,14.7383,12.8962,4.55117
62407,TraesCS5A02G241800,17.6691,36.17228,44.58556,72.1637,22.79598
62410,TraesCS5A02G242100,6.32351,6.64732,2.276,10.4995,2.0
62411,TraesCS5A02G242200,8.51971,32.6611,36.0931,33.0602,5.82307
62412,TraesCS5A02G242300,44.7544,20.8313,29.9616,23.815,48.2262
62416,TraesCS5A02G242700,11.7793,5.94911,5.28887,2.9431,12.4268
62417,TraesCS5A02G242800,58.8392,18.3915,16.6712,29.2492,44.5668
62418,TraesCS5A02G242900,32.3761,15.0654,18.9719,34.7113,65.6194
62419,TraesCS5A02G243000,5.36034,4.66897,4.34749,8.84139,16.3312
62420,TraesCS5A02G243100,16.8752,9.76817,13.8848,9.59621,26.4666
62421,TraesCS5A02G243200,2.94822,10.4297,3.10949,18.1235,1.3357
62424,TraesCS5A02G243500,9.86645,14.8878,7.57191,14.7467,2.34643
62427,TraesCS5A02G243800,39.463,13.4391,11.8829,24.3348,47.3352
62428,TraesCS5A02G243900,359.42,158.153,153.764,422.389,340.529
62438,TraesCS5A02G244900,1.0,4.5551,0.0,5.82643,6.30925
62440,TraesCS5A02G245200,5.24669,2.11948,9.0,1.114,3.56768
62441,TraesCS5A02G245300,3.0,3.0,1.0,3.7017,8.69132
62442,TraesCS5A02G245400,40.0886,32.5699,40.3931,41.6773,39.778
62444,TraesCS5A02G245700,119.016,169.054,220.4711,326.50872000000004,103.5207
62446,TraesCS5A02G245900,2561.319,677.223000962887,983.8294,1080.8339999999998,927.7673
62447,TraesCS5A02G246000,47.224230000000006,39.88316,46.550700000000006,14.6846,16.61484
62449,TraesCS5A02G246200,59.6029,44.7552,55.3294,65.9204,103.467
62450,TraesCS5A02G246300,9.10266,2.76786,5.15839,0.0,0.0
62454,TraesCS5A02G246700,64.3103,57.5827,39.7603,71.9346,39.3347
62455,TraesCS5A02G246800,6.82632,3.5012600000000003,3.0,2.18824,1.32367
62457,TraesCS5A02G247000,6.64984,9.15371,5.68147,0.0,5.39811
62458,TraesCS5A02G247100,23.3661,6.30175,28.5474,21.4777,24.8773
62459,TraesCS5A02G247200,175.155,263.483,320.774,331.515,149.975
62460,TraesCS5A02G247300,74.8259,45.8854672,63.2086,86.396000333876,55.5533
62461,TraesCS5A02G247400,1.78585,18.2736,16.8297,32.3540000430744,14.0076
62463,TraesCS5A02G247600,27.1207,37.5511,13.478,50.9141,51.664
62465,TraesCS5A02G247800,46.9089,31.2202,45.1006,42.4314,61.902
62470,TraesCS5A02G248300,22.1878,14.907,11.355,25.8304,22.6249
62471,TraesCS5A02G248400,117.919,103.383,105.317,177.115,120.806
62472,TraesCS5A02G248500,68.9176,20.635,20.5455,17.0886,71.4328
62474,TraesCS5A02G248700,16.2425,15.4125,22.5992,43.22737,5.08155
62476,TraesCS5A02G248900,19.7072,6.52014,3.24887,14.499,9.81243
62477,TraesCS5A02G249000,68.9027,51.2501,49.4481,66.6991,80.4412
62478,TraesCS5A02G249100,58.5205,89.4727,42.5497,83.9992,81.927100150776
62479,TraesCS5A02G249200,2.20081,18.5333,1.9185,13.168,23.7616
62483,TraesCS5A02G249700,47.465900000000005,135.51569999999998,129.0229,141.10930000000002,41.65173
62486,TraesCS5A02G250100,68.7263,66.6852,47.2224,63.1259,24.1063
62492,TraesCS5A02G250700,4.94532,10.2212,4.43217,20.0149,3.19343
62493,TraesCS5A02G250800,17.0222,5.21311,4.09965,19.746,24.2672
62495,TraesCS5A02G251000,271.425,586.628,514.66,287.543,212.97
62497,TraesCS5A02G251200,321.279,354.0,276.557,311.348,215.057
62499,TraesCS5A02G251390,103.0,179.0,225.00022202,292.0005105,97.0
62502,TraesCS5A02G251600,13.14634,6.3119,3.00629,13.6709,6.15908
62503,TraesCS5A02G251700,5.07126,10.0,3.91172,15.7131,1.65582
62504,TraesCS5A02G251800,3.63566,2.06763,0.0,9.15412,7.67314
62507,TraesCS5A02G252200,10.4298,11.4348,18.084,19.044,10.6528
62508,TraesCS5A02G252300,37.6526,70.6464,74.5991,99.9235,26.1271
62510,TraesCS5A02G252500,7.82393,10.826,1.77528,0.0,5.932
62512,TraesCS5A02G252700,40.67367,41.2641,43.9554,58.8857,60.55629999999999
62514,TraesCS5A02G252900,131.78,38.8836,18.1701,66.5622,194.169
62516,TraesCS5A02G253100,1.38585,0.0,5.19605,14.102,0.0
62517,TraesCS5A02G253200,0.0,0.0,8.81056,73.4072,0.0
62518,TraesCS5A02G253300,19.3719,14.5496,6.05889,14.101,16.5985
62519,TraesCS5A02G253400,6.21917,3.92183,4.85809,3.19774,5.07109
62520,TraesCS5A02G253500,68.2239,68.3597,70.9608,74.1993,48.4407
62522,TraesCS5A02G253700,71.7337,13.0493,18.1951,53.7047,85.7783
62523,TraesCS5A02G253800,2.23936,4.47872,0.0,4.84024,8.66261
62524,TraesCS5A02G253900,3.78566,6.10139,6.78293,3.23392,3.0
62525,TraesCS5A02G254000,33.5036,38.0041,38.6515,32.0518,18.7967
62527,TraesCS5A02G254200,5.03392,8.88241,13.6152,11.9407,4.16995
62528,TraesCS5A02G254300,2.0100903,7.9705872,5.4332442,8.3090246,3.09418
62529,TraesCS5A02G254400,1.25233,4.6023600133864,2.45387,6.419380019011101,1.23276
62530,TraesCS5A02G254500,4.0758,3.62957,3.98065,7.90542,9.96115
62542,TraesCS5A02G255700,5.57985,6.86316,4.95536,3.76749,5.82561
62544,TraesCS5A02G255900,22.1384,67.0318,67.3454,44.3727,30.6357
62547,TraesCS5A02G256200,0.0,1.0943,3.724,0.670502,10.589
62549,TraesCS5A02G256400,33.7995,25.7347,22.4304,24.6717,21.8264
62550,TraesCS5A02G256500,35.0861,0.0,0.0,2.32412,1.31029
62551,TraesCS5A02G256600,29.9405,12.8556,7.08863,5.58793,16.9815
62552,TraesCS5A02G256700,19.7557,76.1315,99.6571,68.7573,24.1263
62554,TraesCS5A02G256900,63.0781,68.238,38.7404,130.314,196.847
62555,TraesCS5A02G257000,46.552,51.4425,49.8721,44.0588,61.0545
62563,TraesCS5A02G257700,133.461,13.4862,1.14188,4.0,39.952
62564,TraesCS5A02G257800,9.61913,7.96032,5.17799,8.05321,0.0
62567,TraesCS5A02G258100,52.4258,72.0486,63.7817,70.7871,37.9519
62568,TraesCS5A02G258200,5.35327,8.92961,10.7985,5.62647,9.51652
62569,TraesCS5A02G258300,25.3709,16.3925000359224,31.9033,21.046300046972,19.8137
62570,TraesCS5A02G258400,34.5809,3.25069,10.7054,10.5695,3.59012
62571,TraesCS5A02G258700,0.0,0.0,2.67332,9.3488,5.37595
62572,TraesCS5A02G258800,13.0,4.0,5.0,2.0,3.0
62573,TraesCS5A02G258900,17.7108,6.07051,18.499,116.044,13.5792
62576,TraesCS5A02G259200,84.1302,106.382,140.06,182.12,60.5079
62577,TraesCS5A02G259300,6.34871,14.3119,14.0867,15.4669,4.88757
