gene,SRR1222460,SRR1222455,SRR1222450,SRR1222448,SRR1222456
TraesCS4B02G081200,8.45532722030456,6.285402218862249,6.266786540694901,6.894817763307944,6.741466986401147
TraesCS2B02G215200,6.442943495848728,6.0,5.614709844115208,5.882643049361842,6.832890014164741
TraesCS2B02G215200,6.426264754702098,5.977279923499917,5.614709844115208,5.882643049361842,6.820178962415188
TraesCS2B02G215200,6.539158811108031,6.087462841250339,5.700439718141092,5.977279923499917,6.918863237274595
TraesCS3A02G278400,1.584962500721156,2.807354922057604,2.0,1.584962500721156,2.0
TraesCS6A02G221600,2.584962500721156,3.321928094887362,4.087462841250339,4.392317422778761,2.0
TraesCS6A02G221600,2.584962500721156,3.321928094887362,4.087462841250339,4.392317422778761,2.0
TraesCS6A02G221600,2.584962500721156,3.4594316186372973,4.087462841250339,4.459431618637297,2.0
TraesCS7B02G266300,9.784634845557521,9.554588851677638,9.515699838284043,9.355351096424812,9.61654884377899
TraesCS7B02G266300,9.791162888555018,9.562242424221072,9.523561956057012,9.361943773735241,9.623881490013458
TraesCS5D02G393400,1.584962500721156,2.0,2.321928094887362,2.0,2.321928094887362
TraesCS1A02G091500,3.807354922057604,6.108524456778169,6.321928094887363,4.523561956057013,2.807354922057604
TraesCS3B02G245500,2.0,0.0,1.0,3.807354922057604,1.0
TraesCS3B02G245500,2.0,0.0,1.0,3.807354922057604,1.0
TraesCS3B02G508100,2.584962500721156,2.0,2.321928094887362,2.321928094887362,1.584962500721156
TraesCS6A02G418600,4.169925001442312,4.169925001442312,3.321928094887362,4.459431618637297,2.807354922057604
TraesCS4B02G203800,3.807354922057604,3.169925001442312,2.321928094887362,2.807354922057604,3.169925001442312
TraesCS4B02G293400,3.807354922057604,3.169925001442312,2.584962500721156,2.584962500721156,3.0
TraesCS7D02G321100,1.0,2.0,1.584962500721156,2.321928094887362,1.584962500721156
TraesCS7A02G549900,1.0,4.087462841250339,4.087462841250339,4.0,4.700439718141092
TraesCS2B02G113500,4.754887502163468,3.321928094887362,3.4594316186372973,3.321928094887362,2.0
TraesCS5D02G043200,3.321928094887362,3.584962500721156,3.9068905956085187,4.169925001442312,2.0
TraesCS5A02G364400,3.0,3.0,2.807354922057604,3.0,2.807354922057604
TraesCS5A02G364400,3.0,3.0,2.807354922057604,3.0,2.807354922057604
TraesCS1D02G097000,3.4594316186372973,3.807354922057604,3.584962500721156,4.459431618637297,2.0
TraesCS7D02G290100,4.857980995127572,5.459431618637297,5.20945336562895,5.169925001442312,4.906890595608519
TraesCS2A02G585800,4.087462841250339,4.906890595608519,3.700439718141092,3.700439718141092,4.0
TraesCS2A02G585800,4.754887502163468,5.523561956057013,4.321928094887363,4.247927513443585,4.643856189774724
TraesCS7A02G345600,4.0,2.584962500721156,3.169925001442312,3.321928094887362,2.807354922057604
TraesCS3B02G169100,10.38586240064146,9.897845456005511,9.845490050944376,9.848622940429339,9.911391987843459
TraesCS3A02G096000,2.321928094887362,2.321928094887362,2.321928094887362,3.321928094887362,2.0
TraesCS2A02G496900,4.0,4.087462841250339,3.4594316186372973,3.4594316186372973,4.321928094887363
TraesCS2A02G496900,4.0,4.087462841250339,3.584962500721156,3.4594316186372973,4.392317422778761
TraesCS1B02G113300,4.321928094887363,4.906890595608519,5.321928094887363,4.700439718141092,4.754887502163468
TraesCS1B02G113300,3.700439718141092,4.169925001442312,4.643856189774724,4.0,4.087462841250339
TraesCS1B02G113300,3.700439718141092,4.321928094887363,4.700439718141092,4.087462841250339,4.169925001442312
TraesCS7D02G305200,3.700439718141092,4.087462841250339,4.523561956057013,4.459431618637297,3.169925001442312
TraesCS7D02G305200,3.700439718141092,4.087462841250339,4.523561956057013,4.459431618637297,3.169925001442312
TraesCS6D02G087700,5.087462841250339,5.672425341971495,5.584962500721156,5.20945336562895,3.700439718141092
TraesCS3D02G181600,6.108524456778169,5.727920454563199,6.285402218862249,5.643856189774724,5.584962500721156
TraesCS4B02G127300,1.584962500721156,2.584962500721156,2.584962500721156,2.321928094887362,1.0
TraesCS4B02G127300,1.584962500721156,2.0,2.0,2.0,0.0
TraesCS4B02G127300,1.584962500721156,2.0,2.0,2.0,0.0
TraesCS4B02G127300,1.584962500721156,2.321928094887362,2.0,2.0,0.0
TraesCS4D02G128700,3.584962500721156,4.087462841250339,4.700439718141092,4.392317422778761,2.584962500721156
TraesCS4D02G128700,3.700439718141092,4.247927513443585,4.857980995127572,4.584962500721156,2.807354922057604
TraesCS4D02G128700,3.584962500721156,4.087462841250339,4.700439718141092,4.392317422778761,2.584962500721156
TraesCS4D02G128700,3.584962500721156,4.087462841250339,4.700439718141092,4.392317422778761,2.584962500721156
TraesCS4D02G128700,3.584962500721156,4.087462841250339,4.700439718141092,4.392317422778761,2.584962500721156
TraesCS3A02G442700,7.813781191217037,7.98299357469431,7.768184324776926,7.754887502163468,9.3151495622563
TraesCS2A02G504300,2.807354922057604,2.0,2.0,3.321928094887362,3.169925001442312
TraesCS2A02G504300,2.807354922057604,2.321928094887362,2.0,3.4594316186372973,3.169925001442312
TraesCS4D02G117800,7.321928094887363,6.870364719583405,7.087462841250339,7.434628227636725,7.392317422778761
TraesCS4D02G117800,7.60733031374961,7.149747119504682,7.366322214245816,7.714245517666122,7.672425341971495
TraesCS4D02G117800,7.2384047393250786,6.794415866350106,7.011227255423254,7.357552004618084,7.312882955284356
TraesCS7D02G260500,7.948367231584678,7.392317422778761,7.129283016944966,7.851749041416057,8.098032082960527
TraesCS7D02G260500,7.948367231584678,7.392317422778761,7.129283016944966,7.851749041416057,8.098032082960527
TraesCS5B02G414900,6.392317422778761,7.546894459887636,7.636624620543649,7.658211482751795,6.20945336562895
TraesCS3A02G342800,4.807354922057604,5.20945336562895,4.906890595608519,5.087462841250339,4.459431618637297
TraesCS2D02G276000,8.370687406807217,7.383704292474052,4.807354922057604,6.247927513443585,6.882643049361842
TraesCS2D02G276000,8.276124405274238,7.294620748891627,4.700439718141092,6.169925001442312,6.794415866350106
TraesCS5A02G286200,3.700439718141092,3.807354922057604,4.321928094887363,4.584962500721156,4.523561956057013
TraesCS4B02G213700,4.087462841250339,4.584962500721156,4.754887502163468,5.614709844115208,4.169925001442312
TraesCS4B02G213700,3.4594316186372973,3.9068905956085187,4.087462841250339,4.906890595608519,3.4594316186372973
TraesCS6B02G082200,4.459431618637297,3.4594316186372973,4.247927513443585,3.4594316186372973,3.9068905956085187
TraesCS5D02G066100,4.321928094887363,3.169925001442312,3.0,1.584962500721156,4.584962500721156
TraesCS1B02G340300,6.672425341971495,6.523561956057013,6.584962500721156,6.78135971352466,6.754887502163468
TraesCS1B02G340300,6.714245517666122,6.554588851677638,6.614709844115208,6.807354922057604,6.78135971352466
TraesCS1B02G448000,2.0,2.321928094887362,1.584962500721156,2.584962500721156,2.321928094887362
TraesCS7B02G140700,4.754887502163468,4.700439718141092,3.807354922057604,4.523561956057013,4.087462841250339
TraesCS7A02G183500,7.03342300153745,7.870364719583405,7.2384047393250786,8.276124405274238,7.199672344836364
TraesCS5B02G090800,3.169925001442312,5.169925001442312,5.0,5.491853096329675,2.584962500721156
TraesCS5B02G090800,3.169925001442312,5.20945336562895,5.0,5.523561956057013,2.584962500721156
TraesCS3A02G287500,2.584962500721156,2.0,2.0,3.4594316186372973,3.169925001442312
TraesCS7D02G065500,0.0,1.584962500721156,1.0,1.584962500721156,1.0
TraesCS7B02G434300,3.700439718141092,5.20945336562895,5.20945336562895,5.087462841250339,3.807354922057604
TraesCS7B02G434300,3.4594316186372973,5.0,5.0,4.857980995127572,3.584962500721156
TraesCS7B02G434300,3.584962500721156,5.129283016944966,5.129283016944966,5.0,3.700439718141092
TraesCS6B02G454200,6.266786540694901,4.643856189774724,4.523561956057013,4.247927513443585,5.954196310386875
TraesCS5D02G004600,2.584962500721156,1.584962500721156,1.584962500721156,2.584962500721156,2.321928094887362
TraesCS5A02G510200,6.066089190457772,6.6865005271832185,6.794415866350106,6.0,6.6865005271832185
TraesCS5A02G510200,5.930737337562887,6.539158811108031,6.658211482751795,5.857980995127572,6.539158811108031
TraesCS2A02G223000,5.087462841250339,5.930737337562887,6.0,6.339850002884624,5.044394119358453
TraesCS2A02G223000,4.954196310386875,5.78135971352466,5.857980995127572,6.189824558880018,4.906890595608519
TraesCS2A02G223000,5.285402218862249,6.108524456778169,6.189824558880018,6.539158811108031,5.247927513443585
TraesCS2A02G223000,5.087462841250339,5.906890595608519,5.977279923499917,6.321928094887363,5.044394119358453
TraesCS2A02G223000,5.0,5.832890014164741,5.906890595608519,6.247927513443585,4.954196310386875
TraesCS2A02G223000,4.954196310386875,5.78135971352466,5.857980995127572,6.189824558880018,4.906890595608519
TraesCS2A02G223000,4.906890595608519,5.727920454563199,5.807354922057604,6.149747119504682,4.857980995127572
TraesCS2A02G223000,5.044394119358453,5.857980995127572,5.954196310386875,6.285402218862249,5.0
TraesCS5A02G406800,3.169925001442312,3.584962500721156,3.9068905956085187,3.0,3.0
TraesCS4B02G216100,4.087462841250339,3.0,3.169925001442312,3.321928094887362,3.807354922057604
TraesCS2A02G270500,4.523561956057013,3.584962500721156,3.169925001442312,3.584962500721156,4.087462841250339
TraesCS6D02G198100,4.700439718141092,3.9068905956085187,4.169925001442312,4.954196310386875,4.247927513443585
TraesCS4D02G190200,6.554588851677638,6.087462841250339,6.149747119504682,6.672425341971495,6.22881869049588
TraesCS5B02G150600,1.584962500721156,1.584962500721156,2.0,1.584962500721156,1.584962500721156
TraesCS1D02G413600,4.0,3.700439718141092,3.321928094887362,3.321928094887362,3.807354922057604
TraesCS5A02G452700,7.876516946564999,6.539158811108031,6.727920454563199,7.266786540694901,7.948367231584678
TraesCS5A02G452700,7.6653359171851765,6.321928094887363,6.523561956057013,7.05528243550119,7.734709620225838
TraesCS5A02G081600,1.0,2.0,1.584962500721156,1.584962500721156,2.0
TraesCS5B02G122100,1.0,2.321928094887362,3.0,2.584962500721156,2.0
TraesCS5B02G122100,1.0,2.321928094887362,3.0,2.584962500721156,2.0
TraesCS2B02G185800,2.0,3.0,3.169925001442312,3.169925001442312,2.321928094887362
TraesCS2B02G185800,2.0,3.0,3.169925001442312,3.169925001442312,2.321928094887362
TraesCS2B02G185800,2.0,3.0,3.169925001442312,3.169925001442312,2.321928094887362
TraesCS2A02G171100,3.584962500721156,3.700439718141092,3.4594316186372973,2.584962500721156,3.0
TraesCS7D02G382900,6.022367813028454,5.832890014164741,4.754887502163468,5.426264754702098,5.491853096329675
TraesCS7B02G147500,5.426264754702098,6.426264754702098,6.459431618637297,6.426264754702098,5.321928094887363
TraesCS5B02G552800,5.832890014164741,4.700439718141092,3.584962500721156,5.426264754702098,6.247927513443585
TraesCS2D02G335900,6.426264754702098,7.118941072723508,7.539158811108031,7.658211482751795,6.392317422778761
TraesCS2D02G335900,6.169925001442312,6.870364719583405,7.285402218862249,7.409390936137702,6.149747119504682
TraesCS2D02G335900,6.189824558880018,6.870364719583405,7.294620748891627,7.409390936137702,6.149747119504682
TraesCS2D02G335900,6.189824558880018,6.882643049361842,7.303780748177103,7.426264754702098,6.149747119504682
TraesCS2D02G335900,6.189824558880018,6.882643049361842,7.312882955284356,7.426264754702098,6.169925001442312
TraesCS5A02G316800,3.0,3.169925001442312,3.321928094887362,4.954196310386875,3.807354922057604
TraesCS7D02G072400,3.584962500721156,3.807354922057604,4.247927513443585,4.392317422778761,4.0
TraesCS7D02G072400,3.584962500721156,3.807354922057604,4.247927513443585,4.392317422778761,4.087462841250339
TraesCS6A02G093300,1.0,5.20945336562895,5.672425341971495,6.108524456778169,0.0
TraesCS6A02G093300,1.0,5.20945336562895,5.672425341971495,6.087462841250339,0.0
TraesCS3B02G466400,2.321928094887362,3.9068905956085187,4.584962500721156,4.169925001442312,2.807354922057604
TraesCS3B02G466400,2.321928094887362,3.9068905956085187,4.584962500721156,4.169925001442312,2.807354922057604
TraesCS3B02G466400,2.584962500721156,4.247927513443585,4.906890595608519,4.459431618637297,3.169925001442312
TraesCS7A02G315600,5.700439718141092,5.906890595608519,6.149747119504682,6.044394119358453,5.672425341971495
TraesCS2B02G248700,4.523561956057013,5.169925001442312,5.523561956057013,5.491853096329675,4.523561956057013
TraesCS2B02G248700,4.523561956057013,5.169925001442312,5.491853096329675,5.491853096329675,4.459431618637297
TraesCS2B02G248700,4.584962500721156,5.247927513443585,5.614709844115208,5.584962500721156,4.584962500721156
TraesCS3B02G212800,3.584962500721156,4.087462841250339,4.087462841250339,4.087462841250339,4.247927513443585
TraesCS2D02G538300,8.531381460516313,8.129283016944967,8.330916878114618,8.214319120800766,8.945443836377912
TraesCS3D02G138700,7.330916878114617,6.303780748177103,6.794415866350106,6.066089190457772,7.400879436282184
TraesCS3B02G315300,6.339850002884624,5.643856189774724,5.857980995127572,5.459431618637297,6.832890014164741
TraesCS3B02G315300,6.149747119504682,5.459431618637297,5.672425341971495,5.285402218862249,6.643856189774724
TraesCS5B02G192100,3.700439718141092,3.321928094887362,3.321928094887362,3.0,3.4594316186372973
TraesCS6A02G415931,2.0,2.321928094887362,2.321928094887362,2.584962500721156,2.0
TraesCS5B02G439100,1.584962500721156,1.584962500721156,1.584962500721156,2.321928094887362,1.584962500721156
TraesCS1B02G051100,3.169925001442312,3.584962500721156,3.584962500721156,3.4594316186372973,3.584962500721156
TraesCS1B02G051100,3.169925001442312,3.584962500721156,3.584962500721156,3.4594316186372973,3.584962500721156
TraesCS4D02G165800,2.584962500721156,3.584962500721156,3.321928094887362,3.9068905956085187,1.0
TraesCS5B02G571500,3.700439718141092,3.9068905956085187,3.807354922057604,4.169925001442312,2.321928094887362
TraesCS2A02G212100,6.066089190457772,6.087462841250339,6.426264754702098,6.794415866350106,5.584962500721156
TraesCS2A02G212100,6.066089190457772,6.108524456778169,6.442943495848728,6.794415866350106,5.584962500721156
TraesCS3B02G208200,5.0,5.129283016944966,5.554588851677638,5.285402218862249,4.754887502163468
TraesCS3B02G208200,5.0,5.129283016944966,5.554588851677638,5.285402218862249,4.754887502163468
TraesCS3B02G208200,5.087462841250339,5.20945336562895,5.672425341971495,5.392317422778761,4.857980995127572
TraesCS7B02G169500,1.0,2.0,1.584962500721156,3.0,2.0
TraesCS1A02G329200,3.807354922057604,3.807354922057604,4.087462841250339,4.321928094887363,3.700439718141092
TraesCS1A02G329200,3.807354922057604,3.807354922057604,4.087462841250339,4.392317422778761,3.700439718141092
TraesCS1A02G194100,6.066089190457772,3.9068905956085187,4.247927513443585,4.954196310386875,5.129283016944966
TraesCS7B02G197500,4.087462841250339,3.700439718141092,4.754887502163468,4.247927513443585,4.523561956057013
TraesCS5A02G387100,4.247927513443585,3.0,3.584962500721156,3.584962500721156,2.807354922057604
TraesCS2B02G224500,4.0,3.9068905956085187,3.9068905956085187,3.584962500721156,5.129283016944966
TraesCS7B02G163400,2.321928094887362,3.321928094887362,2.584962500721156,2.584962500721156,1.584962500721156
TraesCS3B02G126700,3.321928094887362,3.700439718141092,3.4594316186372973,3.700439718141092,2.584962500721156
TraesCS5A02G014900,4.321928094887363,4.459431618637297,4.459431618637297,4.643856189774724,4.643856189774724
TraesCS5A02G020900,2.321928094887362,2.584962500721156,3.4594316186372973,2.807354922057604,2.584962500721156
TraesCS5B02G388200,2.584962500721156,3.0,3.321928094887362,2.584962500721156,2.0
TraesCS5B02G388200,2.584962500721156,2.807354922057604,3.169925001442312,2.584962500721156,2.0
TraesCS4A02G176300,0.0,1.584962500721156,2.0,2.321928094887362,1.584962500721156
TraesCS1B02G087700,4.459431618637297,4.954196310386875,5.426264754702098,5.857980995127572,4.087462841250339
TraesCS4D02G026800,7.348728154231077,7.321928094887363,7.768184324776926,8.467605550082997,7.832890014164741
TraesCS1B02G212400,5.285402218862249,4.857980995127572,4.643856189774724,5.426264754702098,5.672425341971495
TraesCS5B02G055600,2.0,2.321928094887362,1.584962500721156,3.0,1.584962500721156
TraesCS5B02G055600,2.321928094887362,2.807354922057604,2.0,3.4594316186372973,2.0
TraesCS1B02G422200,5.491853096329675,5.0,4.169925001442312,5.357552004618084,5.321928094887363
TraesCS1B02G297700,2.807354922057604,4.087462841250339,4.459431618637297,3.807354922057604,3.700439718141092
TraesCS1B02G297700,2.807354922057604,4.087462841250339,4.459431618637297,3.807354922057604,3.700439718141092
TraesCS1B02G297700,2.807354922057604,4.087462841250339,4.459431618637297,3.807354922057604,3.700439718141092
TraesCS6B02G325000,4.392317422778761,2.321928094887362,1.0,5.426264754702098,3.4594316186372973
TraesCS2B02G380500,2.807354922057604,4.169925001442312,4.0,3.700439718141092,2.0
TraesCS2B02G380500,2.807354922057604,4.169925001442312,4.0,3.700439718141092,2.0
TraesCS2B02G380500,2.807354922057604,4.169925001442312,4.0,3.807354922057604,2.0
TraesCS5D02G184500,2.0,4.857980995127572,5.169925001442312,5.0,3.4594316186372973
TraesCS5D02G184500,1.584962500721156,4.584962500721156,4.954196310386875,4.754887502163468,3.321928094887362
TraesCS3D02G024100,2.807354922057604,4.459431618637297,4.169925001442312,4.087462841250339,2.321928094887362
TraesCS2B02G138000,4.087462841250339,4.754887502163468,5.459431618637297,5.614709844115208,4.954196310386875
TraesCS7A02G381900,3.700439718141092,2.584962500721156,2.807354922057604,3.321928094887362,3.321928094887362
TraesCS5B02G015500,8.344295907915816,7.0,6.954196310386875,9.228818690495881,8.326429487122303
TraesCS3A02G256900,2.584962500721156,3.9068905956085187,4.321928094887363,4.459431618637297,2.0
TraesCS3A02G256900,2.321928094887362,3.807354922057604,4.169925001442312,4.321928094887363,2.0
TraesCS1A02G035500,3.4594316186372973,3.807354922057604,4.392317422778761,4.459431618637297,2.321928094887362
TraesCS1A02G035500,3.807354922057604,4.169925001442312,4.700439718141092,4.857980995127572,2.807354922057604
TraesCS1A02G035500,3.9068905956085187,4.321928094887363,4.857980995127572,4.954196310386875,2.807354922057604
TraesCS1A02G035500,3.807354922057604,4.169925001442312,4.700439718141092,4.807354922057604,2.807354922057604
TraesCS5A02G166000,5.129283016944966,4.807354922057604,5.169925001442312,5.727920454563199,4.321928094887363
TraesCS5D02G550500,4.754887502163468,4.0,4.247927513443585,4.321928094887363,4.459431618637297
TraesCS1A02G020400,2.321928094887362,3.700439718141092,2.807354922057604,1.584962500721156,1.584962500721156
TraesCS6A02G357200,6.459431618637297,6.820178962415188,7.044394119358453,7.022367813028454,6.285402218862249
TraesCS1B02G242500,2.584962500721156,3.169925001442312,3.0,3.0,1.584962500721156
TraesCS1B02G242500,2.584962500721156,3.169925001442312,3.0,3.0,1.584962500721156
TraesCS5D02G364800,3.584962500721156,4.247927513443585,5.169925001442312,4.700439718141092,3.4594316186372973
TraesCS7A02G468400,3.169925001442312,3.4594316186372973,3.0,3.169925001442312,3.169925001442312
TraesCS2D02G155300,2.321928094887362,3.0,2.584962500721156,2.321928094887362,2.0
TraesCS2D02G155300,2.0,2.807354922057604,2.584962500721156,2.321928094887362,1.584962500721156
TraesCS2D02G155300,2.0,2.807354922057604,2.584962500721156,2.321928094887362,1.584962500721156
TraesCS5D02G056100,11.60130652612184,10.898601387403938,11.079484783826816,10.674192268145683,11.363039630256514
TraesCS3D02G322500,5.807354922057604,4.700439718141092,2.584962500721156,4.169925001442312,6.0
TraesCS2A02G025300,3.4594316186372973,2.321928094887362,3.169925001442312,2.321928094887362,1.584962500721156
TraesCS6B02G051200,1.0,3.321928094887362,2.807354922057604,3.584962500721156,3.169925001442312
TraesCS2D02G527300,1.0,2.807354922057604,2.321928094887362,2.321928094887362,1.0
TraesCS3D02G109100,1.584962500721156,2.0,3.0,4.321928094887363,3.4594316186372973
TraesCS6A02G099600,6.129283016944966,4.857980995127572,4.857980995127572,4.584962500721156,4.392317422778761
TraesCS1D02G237500,7.832890014164741,6.491853096329675,6.169925001442312,8.994353436858859,8.400879436282183
TraesCS3A02G085200,1.584962500721156,6.129283016944966,5.700439718141092,6.169925001442312,5.285402218862249
TraesCS3A02G085200,1.584962500721156,6.129283016944966,5.727920454563199,6.189824558880018,5.285402218862249
TraesCS3D02G171400,3.807354922057604,3.807354922057604,4.321928094887363,4.392317422778761,3.0
TraesCS3D02G171400,3.807354922057604,3.807354922057604,4.321928094887363,4.392317422778761,3.0
TraesCS7A02G477300,5.129283016944966,5.523561956057013,5.0,5.087462841250339,5.044394119358453
TraesCS1D02G444400,3.169925001442312,3.700439718141092,3.807354922057604,3.0,3.807354922057604
TraesCS2A02G351000,3.0,4.857980995127572,5.584962500721156,4.643856189774724,3.0
TraesCS5D02G309900,3.169925001442312,1.584962500721156,2.807354922057604,2.0,1.0
TraesCS4B02G095700,4.392317422778761,3.584962500721156,3.584962500721156,3.9068905956085187,3.584962500721156
TraesCS7B02G067700,3.321928094887362,3.4594316186372973,4.169925001442312,3.807354922057604,4.0
TraesCS6A02G350000,6.022367813028454,5.426264754702098,4.321928094887363,5.044394119358453,5.727920454563199
TraesCS6A02G350000,5.977279923499917,5.392317422778761,4.247927513443585,5.0,5.672425341971495
TraesCS5D02G404400,5.357552004618084,4.247927513443585,3.807354922057604,3.4594316186372973,4.954196310386875
TraesCS5D02G404400,4.807354922057604,3.700439718141092,3.169925001442312,3.0,4.392317422778761
TraesCS3B02G357800,3.700439718141092,3.807354922057604,3.321928094887362,4.0,3.807354922057604
TraesCS2A02G542700,5.523561956057013,4.392317422778761,3.9068905956085187,4.954196310386875,4.954196310386875
TraesCS7D02G231800,3.4594316186372973,5.087462841250339,5.357552004618084,5.491853096329675,3.169925001442312
TraesCS7D02G231800,3.4594316186372973,5.169925001442312,5.426264754702098,5.554588851677638,3.169925001442312
TraesCS7D02G231800,3.321928094887362,4.954196310386875,5.20945336562895,5.321928094887363,3.0
TraesCS7D02G231800,3.584962500721156,5.20945336562895,5.491853096329675,5.614709844115208,3.321928094887362
TraesCS7D02G231800,3.4594316186372973,5.169925001442312,5.459431618637297,5.554588851677638,3.169925001442312
TraesCS6B02G377500,3.584962500721156,4.247927513443585,4.321928094887363,5.0,2.321928094887362
TraesCS6B02G377500,3.584962500721156,4.321928094887363,4.392317422778761,5.044394119358453,2.584962500721156
TraesCS6B02G377500,3.9068905956085187,4.584962500721156,4.643856189774724,5.285402218862249,2.584962500721156
TraesCS4D02G286100,3.700439718141092,2.0,3.0,3.700439718141092,2.807354922057604
TraesCS2D02G376600,2.0,2.584962500721156,3.321928094887362,3.584962500721156,2.807354922057604
TraesCS3A02G226600,4.459431618637297,5.857980995127572,6.189824558880018,6.870364719583405,6.129283016944966
TraesCS4A02G410800,9.228818690495881,7.562242424221073,7.562242424221073,7.857980995127572,8.930737337562887
TraesCS2B02G602800,4.459431618637297,4.584962500721156,4.247927513443585,5.0,4.087462841250339
TraesCS2B02G602800,4.954196310386875,5.044394119358453,4.700439718141092,5.491853096329675,4.584962500721156
TraesCS6A02G314200,4.087462841250339,3.4594316186372973,3.169925001442312,3.807354922057604,3.9068905956085187
TraesCS6A02G177100,1.584962500721156,3.321928094887362,3.169925001442312,3.584962500721156,3.0
TraesCS6A02G177100,1.584962500721156,3.321928094887362,3.0,3.584962500721156,3.0
TraesCS5A02G531400,4.523561956057013,3.4594316186372973,3.321928094887362,3.807354922057604,3.584962500721156
TraesCS5A02G531400,4.906890595608519,3.807354922057604,3.700439718141092,4.247927513443585,3.9068905956085187
TraesCS2B02G614100,3.9068905956085187,4.087462841250339,3.4594316186372973,4.459431618637297,4.643856189774724
TraesCS2B02G614100,3.169925001442312,3.4594316186372973,2.807354922057604,3.807354922057604,4.0
TraesCS6B02G176500,3.321928094887362,2.584962500721156,3.0,2.0,3.700439718141092
TraesCS3A02G108800,2.0,2.584962500721156,2.321928094887362,3.0,1.584962500721156
TraesCS5D02G022100,5.882643049361842,4.459431618637297,5.392317422778761,5.392317422778761,5.807354922057604
TraesCS2D02G440200,0.0,2.0,1.0,1.584962500721156,0.0
TraesCS5B02G506400,2.321928094887362,3.169925001442312,2.807354922057604,2.807354922057604,2.0
TraesCS5B02G506400,2.584962500721156,3.169925001442312,2.807354922057604,3.0,2.321928094887362
TraesCS7A02G014700,2.584962500721156,2.0,2.0,1.584962500721156,1.0
TraesCS1B02G007800,4.807354922057604,4.700439718141092,4.584962500721156,4.906890595608519,4.0
TraesCS1B02G007800,4.807354922057604,4.700439718141092,4.584962500721156,4.906890595608519,4.0
TraesCS1B02G007800,4.807354922057604,4.700439718141092,4.584962500721156,4.954196310386875,4.0
TraesCS1B02G007800,4.754887502163468,4.643856189774724,4.523561956057013,4.857980995127572,4.0
TraesCS7B02G197300,7.189824558880018,6.266786540694901,6.266786540694901,6.741466986401147,7.577428828035749
TraesCS7B02G293500,6.78135971352466,5.754887502163468,6.129283016944966,6.303780748177103,5.78135971352466
TraesCS6A02G334900,1.0,4.247927513443585,3.9068905956085187,3.4594316186372973,1.584962500721156
TraesCS6A02G334900,1.0,4.169925001442312,3.807354922057604,3.4594316186372973,1.584962500721156
TraesCS6A02G334900,1.0,4.169925001442312,3.807354922057604,3.4594316186372973,1.584962500721156
TraesCS3A02G366100,6.741466986401147,6.409390936137702,6.727920454563199,5.754887502163468,6.94251450533924
TraesCS3A02G114400,4.0,3.169925001442312,4.0,4.087462841250339,3.807354922057604
TraesCS3B02G248900,3.700439718141092,4.523561956057013,4.643856189774724,5.087462841250339,4.700439718141092
TraesCS4A02G099700,3.4594316186372973,2.807354922057604,3.0,3.169925001442312,3.0
TraesCS4B02G150600,4.169925001442312,4.087462841250339,3.9068905956085187,4.523561956057013,3.0
TraesCS4B02G150600,4.247927513443585,4.169925001442312,4.0,4.584962500721156,3.0
TraesCS2A02G022200,1.0,2.807354922057604,3.169925001442312,2.584962500721156,2.584962500721156
TraesCS2D02G413400,3.4594316186372973,2.584962500721156,2.807354922057604,3.0,3.700439718141092
TraesCS5D02G353500,3.0,5.169925001442312,4.906890595608519,4.523561956057013,3.0
TraesCS3A02G282100,3.4594316186372973,3.169925001442312,3.700439718141092,4.392317422778761,3.807354922057604
TraesCS1A02G203000,7.727920454563199,6.832890014164741,6.700439718141092,6.523561956057013,7.076815597050831
TraesCS1A02G203000,7.7073591320808825,6.820178962415188,6.6865005271832185,6.491853096329675,7.066089190457772
TraesCS1A02G203000,7.794415866350106,6.894817763307944,6.768184324776926,6.584962500721156,7.139551352398794
TraesCS6B02G272900,3.321928094887362,3.4594316186372973,4.247927513443585,3.4594316186372973,3.169925001442312
TraesCS1B02G146600,3.584962500721156,6.247927513443585,6.149747119504682,6.321928094887363,4.087462841250339
TraesCS2A02G170200,4.321928094887363,2.584962500721156,3.0,5.554588851677638,4.247927513443585
TraesCS2A02G170200,4.392317422778761,2.807354922057604,3.0,5.672425341971495,4.321928094887363
TraesCS5D02G169200,4.247927513443585,3.584962500721156,4.087462841250339,3.9068905956085187,3.700439718141092
TraesCS6B02G387700,6.247927513443585,4.584962500721156,4.0,2.584962500721156,4.700439718141092
TraesCS5B02G152500,7.383704292474052,6.189824558880018,6.303780748177103,6.599912842187128,7.022367813028454
TraesCS5D02G222700,4.392317422778761,3.700439718141092,3.584962500721156,3.169925001442312,3.0
TraesCS3B02G492500,3.700439718141092,4.087462841250339,3.584962500721156,3.807354922057604,4.087462841250339
TraesCS3B02G492500,3.700439718141092,4.087462841250339,3.584962500721156,3.807354922057604,4.087462841250339
TraesCS6A02G239400,6.794415866350106,5.247927513443585,6.022367813028454,5.977279923499917,6.189824558880018
TraesCS2A02G107100,5.169925001442312,4.643856189774724,4.247927513443585,5.169925001442312,4.321928094887363
TraesCS2A02G346600,2.321928094887362,3.169925001442312,3.169925001442312,3.0,1.0
TraesCS3A02G319800,2.807354922057604,2.584962500721156,3.0,4.523561956057013,2.321928094887362
TraesCS5A02G104500,4.321928094887363,4.087462841250339,4.584962500721156,5.357552004618084,4.857980995127572
